id,LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PATHOLOGICAL_COMPLEXITY,PERCENT_COMMENTS,LOC_TOTAL,Defective
12186,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12187,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,N
12188,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12189,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12190,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12191,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12192,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12193,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12194,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12195,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12196,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12197,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12198,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12199,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12200,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,N
12201,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,0.25,2,3,2,3,4,1,0,2,N
12202,1,1,0,3,0,0,1,0.2,0,1,1,1,1,0,2,4,1,1,27.1,6,975.76,0.05,39,0.17,54.21,162.63,1,0,0,2,0.09,15,24,10,8,11,1,60,5,N
12203,0,3,1,0,0,4,2,0.33,2,2,1,5,1,0,6,0,0,0,5.89,7,288.46,0.01,13,0.14,16.03,41.21,0.5,1,2,5,0.25,4,9,2,7,8,1,0,6,N
12204,2,9,0,5,1,14,5,0.31,6,1,0.2,14,4,0.75,11,1,2,0.4,11.26,16.88,3206.07,0.06,42,0.06,178.12,189.99,0.8,4,7,11,0.24,18,24,8,15,21,1,35.29,16,N
12205,11,109,5,0,4,216,55,0.17,108,2,0.04,272,1,0,320,0,54,0.98,289.79,30,260810.72,2.9,1246,0.03,14489.48,8693.69,0.02,54,108,219,0.16,570,676,114,12,337,1,1.23,320,N
12206,2,5,1,0,3,8,3,0.18,4,1,0.33,14,1,0,17,0,0,0,11.61,10.5,1279.83,0.04,34,0.1,71.1,121.89,0.33,2,4,13,0.13,21,13,6,6,23,1,15,17,N
12207,9,49,6,9,52,76,25,0.36,28,13,0.52,100,6,0.21,61,1,15,0.6,18.7,91.25,155679.37,0.57,330,0.01,8648.85,1706.08,0.24,24,38,77,0.19,146,184,16,20,133,1,50,70,N
12208,5,5,2,3,0,8,3,0.15,4,2,0.67,12,1,0,17,4,2,0.67,26.97,12.79,4413.97,0.12,69,0.08,245.22,345,0.33,2,4,11,0.1,29,40,17,15,30,1,15,20,N
12209,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12210,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12211,7,15,5,10,6,18,9,0.16,8,8,0.89,36,4,0.38,47,0,8,0.89,34.55,38.32,50736.47,0.44,229,0.03,2818.69,1323.93,0.44,5,9,29,0.13,99,130,31,24,72,1,25.4,57,Y
12212,8,13,4,4,6,24,7,0.18,12,5,0.71,31,1,0,36,0,6,0.86,38.99,24.64,23674.61,0.32,164,0.04,1315.26,960.71,0.14,6,12,26,0.12,75,89,35,23,58,1,21.74,40,Y
12213,1,5,0,0,0,8,3,1.5,2,1,0.33,7,1,0,2,1,3,1,13.29,4.5,269.08,0.02,18,0.22,14.95,59.79,0.33,3,4,6,0.6,6,12,4,6,5,1,0,2,N
12214,1,7,0,0,0,10,4,1.33,2,1,0.25,9,1,0,3,1,4,1,16.58,4.8,381.92,0.03,23,0.21,21.22,79.57,0.25,4,5,7,0.67,8,15,5,6,6,1,0,3,N
12215,1,1,0,0,1,0,1,0.5,0,1,1,1,1,0,2,2,1,1,16.92,3.5,207.22,0.02,16,0.29,11.51,59.21,1,0,0,2,0.14,6,10,6,7,7,1,33.33,2,N
12216,1,7,0,4,1,12,4,0.27,6,1,0.25,13,1,0,11,0,4,1,20.36,5.5,616,0.04,28,0.18,34.22,112,0.25,3,6,11,0.17,11,17,8,8,23,1,31.25,15,N
12217,2,11,1,2,0,14,6,0.32,4,2,0.33,16,5,0.8,17,0,5,0.83,21.67,17.6,6713.93,0.13,77,0.06,373,381.47,0.83,5,7,12,0.24,33,44,15,16,25,1,10.53,19,Y
12218,3,11,1,1,0,12,7,0.24,6,2,0.29,28,1,0,28,0,7,1,26.23,23.82,14889.71,0.21,125,0.04,827.21,625,0.14,3,6,23,0.21,54,71,17,15,34,1,3.45,29,Y
12219,1,11,1,1,0,14,6,0.46,4,2,0.33,15,5,0.8,12,0,5,0.83,17.18,19.73,6687.58,0.11,73,0.05,371.53,339,0.83,5,7,11,0.35,31,42,11,14,17,1,7.69,13,Y
12220,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,2,1,1,13.88,4,222.03,0.02,15,0.25,12.33,55.51,1,0,0,2,0.2,5,10,5,8,5,1,0,2,N
12221,18,51,7,22,27,86,27,0.22,36,14,0.52,105,11,0.38,100,0,17,0.63,55.58,67.06,249946.2,1.24,554,0.01,13885.9,3727.27,0.41,25,43,80,0.16,240,314,68,38,171,1,32.89,122,Y
12222,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,0.25,0,5,0,5,4,1,0,2,N
12223,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,1,0,0,N
12224,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5,0,0,11.61,1,0,0,2,1,0,5,0,5,1,1,0,0,N
12225,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12226,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,1,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.2,0,6,0,6,5,1,0,2,N
12227,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,0,0,0,0.01,6,0,0,15.51,1,0,0,2,0.25,0,6,0,6,4,1,0,2,N
12228,2,3,0,0,0,4,2,0.33,2,1,0.5,6,1,0,6,0,2,1,9.71,8,621.67,0.03,21,0.13,34.54,77.71,0.5,1,2,6,0.17,10,11,5,8,12,1,0,6,Y
12229,3,13,6,13,8,22,1,0.02,10,1,1,32,1,0,33,0,1,1,45.4,25.58,29694.32,0.39,195,0.04,1649.68,1161.07,1,6,11,27,0.02,93,102,40,22,61,1,38.89,46,Y
12230,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12231,0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,2,0.25,1,5,1,5,4,1,50,2,N
12232,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12233,0,1,0,0,1,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.2,1,3,1,3,5,1,33.33,2,N
12234,8,9,5,7,6,16,5,0.14,8,1,0.2,30,1,0,28,0,5,1,71.4,13.3,12629.1,0.32,165,0.08,701.62,949.56,0.2,4,8,27,0.1,76,89,40,14,51,1,31.71,35,Y
12235,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,1,1,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12236,0,1,3,2,0,0,1,0.2,0,1,1,5,1,0,3,0,1,1,12.6,3.33,140,0.01,14,0.3,7.78,42,1,0,0,6,0.11,4,10,3,5,9,1,40,5,N
12237,2,5,2,3,0,8,3,0.23,4,3,1,11,1,0,10,0,2,0.67,15.04,9.43,1336.76,0.05,34,0.11,74.26,141.78,0.33,2,4,10,0.18,12,22,7,11,17,1,23.08,13,Y
12238,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12239,0,1,2,2,0,0,1,0.25,0,1,1,3,1,0,2,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27,1,0,0,4,0.13,3,6,3,5,8,1,50,4,Y
12240,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.14,7,10,7,6,7,1,0,2,N
12241,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,1,0,2,N
12242,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,27.35,3,246.13,0.03,21,0.33,13.67,82.04,1,0,0,3,0.17,9,12,9,6,6,1,0,2,N
12243,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,30.67,3,276,0.03,23,0.33,15.33,92,1,0,0,3,0.14,10,13,10,6,7,1,0,3,N
12244,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,30.67,3,276,0.03,23,0.33,15.33,92,1,0,0,3,0.14,10,13,10,6,7,1,0,3,N
12245,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,30.67,3,276,0.03,23,0.33,15.33,92,1,0,0,3,0.13,10,13,10,6,8,1,0,3,N
12246,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,27.35,3,246.13,0.03,21,0.33,13.67,82.04,1,0,0,3,0.17,9,12,9,6,6,1,0,2,N
12247,0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,27.35,3,246.13,0.03,21,0.33,13.67,82.04,1,0,0,3,0.13,9,12,9,6,8,1,0,3,N
12248,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.2,7,10,7,6,5,1,0,2,N
12249,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.2,7,10,7,6,5,1,0,2,N
12250,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.17,7,10,7,6,6,1,0,2,N
12251,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.17,6,9,6,6,6,1,0,2,N
12252,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.13,6,9,6,6,8,1,0,2,N
12253,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.25,5,8,5,6,4,1,0,2,N
12254,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.2,5,8,5,6,5,1,0,2,N
12255,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.25,5,8,5,6,4,1,0,2,N
12256,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.25,5,8,5,6,4,1,0,2,N
12257,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,14.99,3,134.92,0.01,13,0.33,7.5,44.97,1,0,0,3,0.14,5,8,5,6,7,1,0,2,N
12258,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.2,6,9,6,6,5,1,0,2,N
12259,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,17.92,3,161.32,0.02,15,0.33,8.96,53.77,1,0,0,3,0.2,6,9,6,6,5,1,0,2,N
12260,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.13,7,10,7,6,8,1,0,2,N
12261,0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,20.97,3,188.72,0.02,17,0.33,10.48,62.91,1,0,0,3,0.13,7,10,7,6,8,1,0,2,N
12262,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12263,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.17,3,8,3,7,6,1,0,2,N
12264,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12265,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,1,0,2,N
12266,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12267,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12268,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12269,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.25,3,8,3,7,4,1,0,2,N
12270,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12271,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12272,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,1,0,2,N
12273,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,1,0,2,N
12274,0,1,3,0,0,0,1,0.5,0,1,1,4,1,0,2,0,0,0,10,3,90,0.01,10,0.33,5,30,1,0,0,5,0.25,2,8,2,6,4,1,0,2,N
12275,0,1,2,0,0,0,1,0.33,0,1,1,3,1,0,3,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,3,N
12276,0,1,3,0,0,0,1,0.33,0,1,1,4,1,0,3,0,1,1,11.39,3.5,139.52,0.01,12,0.29,7.75,39.86,1,0,0,5,0.2,3,9,3,7,5,1,0,3,N
12277,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12278,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12279,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12280,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12281,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12282,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12283,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12284,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12285,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,0,0,7.49,3,67.38,0.01,8,0.33,3.74,22.46,1,0,0,4,0.25,1,7,1,6,4,1,0,2,N
12286,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.2,2,7,2,6,5,1,0,2,N
12287,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9,3,81,0.01,9,0.33,4.5,27,1,0,0,4,0.25,2,7,2,6,4,1,0,2,N
12288,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12289,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12290,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12291,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12292,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12293,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12294,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12295,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12296,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12297,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12298,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12299,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.2,2,5,2,4,5,1,0,2,N
12300,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12301,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12302,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12303,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,10.44,3.5,127.89,0.01,11,0.29,7.11,36.54,1,0,0,4,0.2,3,8,3,7,5,1,0,2,N
12304,0,1,2,0,0,0,1,0.5,0,1,1,3,1,0,2,0,1,1,9.05,2,36.19,0.01,7,0.5,2,18.09,1,0,0,4,0.25,2,5,2,4,4,1,0,2,N
12305,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,1,0,0,N
12306,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12307,1,3,0,0,0,4,2,0.33,2,1,0.5,5,1,0,6,0,2,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,5,0.22,5,10,4,7,9,1,0,6,N
12308,2,3,1,2,0,4,2,0.25,2,1,0.5,6,1,0,6,0,1,0.5,14.43,5.14,381.76,0.02,19,0.19,21.21,74.23,0.5,1,2,6,0.17,9,10,7,8,12,1,25,8,N
12309,3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0,10,0,3,1,12.67,10,1267.11,0.04,31,0.1,70.4,126.71,0.33,2,4,9,0.18,14,17,7,10,17,1,9.09,11,N
12310,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,1,14.29,7,N
12311,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,1,14.29,7,N
12312,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12313,0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,5.33,1.5,12,0,4,0.67,0.67,8,1,0,0,2,0.25,1,3,1,3,4,1,0,2,N
12314,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.23,5.6,352.28,0.02,17,0.18,19.57,62.91,0.5,1,2,5,0.18,7,10,5,8,11,1,14.29,7,N
12315,2,7,0,1,1,10,4,0.29,4,1,0.25,11,3,0.67,13,0,4,1,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.75,3,5,9,0.2,19,26,10,11,20,1,13.33,14,N
12316,3,5,0,1,0,8,3,0.27,4,1,0.33,10,1,0,10,0,3,1,13.33,9,1080,0.04,30,0.11,60,120,0.33,2,4,9,0.19,14,16,7,9,16,1,9.09,11,N
12317,3,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.17,7,9,5,7,12,1,14.29,7,N
12318,3,7,0,1,1,10,4,0.29,4,1,0.25,11,3,0.67,13,0,4,1,18.91,10.45,2065.48,0.07,45,0.1,114.75,197.65,0.75,3,5,9,0.19,19,26,10,11,21,1,13.33,14,N
12319,2,3,0,1,0,4,2,0.29,2,1,0.5,5,1,0,6,0,2,1,11.71,4.9,281.06,0.02,16,0.2,15.61,57.36,0.5,1,2,5,0.18,7,9,5,7,11,1,14.29,7,N
12320,1,3,0,0,0,4,2,0.33,2,1,0.5,5,1,0,6,0,2,1,11.86,4.38,227.03,0.02,15,0.23,12.61,51.89,0.5,1,2,5,0.22,5,10,4,7,9,1,0,6,N
12321,2,3,1,2,0,4,2,0.22,2,1,0.5,6,1,0,7,0,1,0.5,16.73,5.5,506,0.03,23,0.18,28.11,92,0.5,1,2,6,0.15,11,12,8,8,13,1,22.22,9,N
